V1,V4,V5
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,veio direto,S_PBCP_2018FB+_MelanieG.eaf
S,só passear,S_PBCP_2018FB+_MelanieG.eaf
D1,ah que beleza,S_PBCP_2018FB+_MelanieG.eaf
D1,e com quantos anos você veio pra cá,S_PBCP_2018FB+_MelanieG.eaf
S,já faz quinze anos,S_PBCP_2018FB+_MelanieG.eaf
D1,quinze anos,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,ah tá você está com quantos anos agora,S_PBCP_2018FB+_MelanieG.eaf
S,quarenta e sete,S_PBCP_2018FB+_MelanieG.eaf
D1,quarenta e sete tá,S_PBCP_2018FB+_MelanieG.eaf
D1,faz um tempinho já que você veio pra cá já está acostumada já,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,já eu já,S_PBCP_2018FB+_MelanieG.eaf
D1,e por que que você escolheu morar nesse bairro aqui,S_PBCP_2018FB+_MelanieG.eaf
S,na verdade porque a gente conseguiu comprar um,S_PBCP_2018FB+_MelanieG.eaf
S,o nosso terreno né,S_PBCP_2018FB+_MelanieG.eaf
D1,aqui,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,xxx o terreno da gente,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
S,é por isso que a gente veio,S_PBCP_2018FB+_MelanieG.eaf
D1,as outras duas era alugada,S_PBCP_2018FB+_MelanieG.eaf
S,era alugada,S_PBCP_2018FB+_MelanieG.eaf
D1,melhor né bem melhor,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,e aqui você conhece os seus vizinhos,S_PBCP_2018FB+_MelanieG.eaf
S,uhn,S_PBCP_2018FB+_MelanieG.eaf
S,conheço só a minha vizinha aqui,S_PBCP_2018FB+_MelanieG.eaf
D1,aqui,S_PBCP_2018FB+_MelanieG.eaf
D1,de cima,S_PBCP_2018FB+_MelanieG.eaf
S,é a de cima é a minha filha né,S_PBCP_2018FB+_MelanieG.eaf
D1,a sua filha né,S_PBCP_2018FB+_MelanieG.eaf
D1,ahn,S_PBCP_2018FB+_MelanieG.eaf
S,aí do lado eu conheço que é a v,S_PBCP_2018FB+_MelanieG.eaf
D1,eu acho que eu bati na casa errada,S_PBCP_2018FB+_MelanieG.eaf
D1,eu acho que eu bati lá,S_PBCP_2018FB+_MelanieG.eaf
S,é a v e o al,S_PBCP_2018FB+_MelanieG.eaf
S,são do ceará,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,as pessoas bem,S_PBCP_2018FB+_MelanieG.eaf
S,legais,S_PBCP_2018FB+_MelanieG.eaf
S,e conheço o pessoal que mora em cima da casa dela,S_PBCP_2018FB+_MelanieG.eaf
S,que é o seu z,S_PBCP_2018FB+_MelanieG.eaf
D1,então você tem contato com eles,S_PBCP_2018FB+_MelanieG.eaf
S,tenho,S_PBCP_2018FB+_MelanieG.eaf
S,e o a também que é o vizinho da v,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,o a e a an,S_PBCP_2018FB+_MelanieG.eaf
S,o contato é menos,S_PBCP_2018FB+_MelanieG.eaf
S,mas eu conheço,S_PBCP_2018FB+_MelanieG.eaf
D1,conhece e os daqui não,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,uhn só de,S_PBCP_2018FB+_MelanieG.eaf
S,conversar,S_PBCP_2018FB+_MelanieG.eaf
S,que é de aluguel né sempre está mudado,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
D1,e,S_PBCP_2018FB+_MelanieG.eaf
D1,o que que você acha que esse bairro aqui tem de diferente dos outros bairros de paulínia,S_PBCP_2018FB+_MelanieG.eaf
S,o que tem de diferente,S_PBCP_2018FB+_MelanieG.eaf
D1,é que você acha assim,S_PBCP_2018FB+_MelanieG.eaf
S,ah eu acho assim falta mu,S_PBCP_2018FB+_MelanieG.eaf
S,muita coisa né,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,que não tem só não tem um mercado pequeno né,S_PBCP_2018FB+_MelanieG.eaf
S,falta,S_PBCP_2018FB+_MelanieG.eaf
S,comércio,S_PBCP_2018FB+_MelanieG.eaf
D1,mas a parte de comércio mesmo,S_PBCP_2018FB+_MelanieG.eaf
S,mais parte de comércio,S_PBCP_2018FB+_MelanieG.eaf
D1,farmácia,S_PBCP_2018FB+_MelanieG.eaf
S,não tem,S_PBCP_2018FB+_MelanieG.eaf
D1,posto de gasolina,S_PBCP_2018FB+_MelanieG.eaf
S,não tem,S_PBCP_2018FB+_MelanieG.eaf
D1,está faltando,S_PBCP_2018FB+_MelanieG.eaf
S,está,S_PBCP_2018FB+_MelanieG.eaf
S,aqui no marieta falta muita coisa,S_PBCP_2018FB+_MelanieG.eaf
D1,é,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,às vezes precisa ficar se deslocando,S_PBCP_2018FB+_MelanieG.eaf
S,está muito,S_PBCP_2018FB+_MelanieG.eaf
S,pra outro bairro né,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
S,só que eu gosto daqui,S_PBCP_2018FB+_MelanieG.eaf
D1,mas é tranquilo,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
S,eu acho tranquilo onde eu moro né,S_PBCP_2018FB+_MelanieG.eaf
D1,aham,S_PBCP_2018FB+_MelanieG.eaf
D1,sei,S_PBCP_2018FB+_MelanieG.eaf
D1,e você a você sabe se aqui nesse bairro costuma haver festa de bairro,S_PBCP_2018FB+_MelanieG.eaf
D1,alguma coisa assim fim de ano ou,S_PBCP_2018FB+_MelanieG.eaf
D1,festa junina,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,não tem nada,S_PBCP_2018FB+_MelanieG.eaf
S,eu só já ouvi falar em a,S_PBCP_2018FB+_MelanieG.eaf
S,escuto mas muito longe uma festa,S_PBCP_2018FB+_MelanieG.eaf
S,assim,S_PBCP_2018FB+_MelanieG.eaf
S,som de de casa as coisa lá na quadra sabe,S_PBCP_2018FB+_MelanieG.eaf
S,lá já é saindo já,S_PBCP_2018FB+_MelanieG.eaf
S,acho que já não é mais,S_PBCP_2018FB+_MelanieG.eaf
S,marieta né,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,e aí já pra granja,S_PBCP_2018FB+_MelanieG.eaf
D1,seria um lu um lugar que as pessoas costumam se reunir assim,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
D1,mas seria mais lá mesmo não tem nenhuma,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
S,aqui não tem não,S_PBCP_2018FB+_MelanieG.eaf
D1,não,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,e as pessoas aqui se ajudam você sabe se elas se ajudam por aqui ou não,S_PBCP_2018FB+_MelanieG.eaf
S,não sei dizer não,S_PBCP_2018FB+_MelanieG.eaf
D1,não sabe,S_PBCP_2018FB+_MelanieG.eaf
D1,se você,S_PBCP_2018FB+_MelanieG.eaf
D1,se você ou alguém da sua família ficar doente você precisar de socorro pra quem que você pede ajuda,S_PBCP_2018FB+_MelanieG.eaf
S,ah,S_PBCP_2018FB+_MelanieG.eaf
S,vizinho né,S_PBCP_2018FB+_MelanieG.eaf
D1,pra vizinho mesmo,S_PBCP_2018FB+_MelanieG.eaf
S,é,S_PBCP_2018FB+_MelanieG.eaf
S,nunca precisei também graças a deus né,S_PBCP_2018FB+_MelanieG.eaf
D1,aham,S_PBCP_2018FB+_MelanieG.eaf
S,mas acredito também se chamar o samu também,S_PBCP_2018FB+_MelanieG.eaf
S,é atendido,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,samu a ambulância,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,se for ver eu não precisei né mas,S_PBCP_2018FB+_MelanieG.eaf
S,quando eu vejo o pessoal que precisa assim,S_PBCP_2018FB+_MelanieG.eaf
S,sempre chama e é atendido,S_PBCP_2018FB+_MelanieG.eaf
D1,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,polícia,S_PBCP_2018FB+_MelanieG.eaf
D1,e se você precisar por exemplo de alguma coisa,S_PBCP_2018FB+_MelanieG.eaf
D1,assim,S_PBCP_2018FB+_MelanieG.eaf
D1,aí os seus vizinhos podem te ajudar também,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
D1,já aconteceu algum caso de eles te ajudarem ou você ajudar eles,S_PBCP_2018FB+_MelanieG.eaf
S,já coisinha básica né,S_PBCP_2018FB+_MelanieG.eaf
D1,coisa básica,S_PBCP_2018FB+_MelanieG.eaf
S,uhum,S_PBCP_2018FB+_MelanieG.eaf
S,principalmente a minha amiga v né,S_PBCP_2018FB+_MelanieG.eaf
S,a minha vizinha v,S_PBCP_2018FB+_MelanieG.eaf
S,que nós somos o terreno é germinado né,S_PBCP_2018FB+_MelanieG.eaf
D1,ah sei,S_PBCP_2018FB+_MelanieG.eaf
S,nós se a gente comprou juntos,S_PBCP_2018FB+_MelanieG.eaf
D1,ai que legal,S_PBCP_2018FB+_MelanieG.eaf
S,e eles são bem né bem vizinho mesmo,S_PBCP_2018FB+_MelanieG.eaf
D1,vocês são comadres,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,não,S_PBCP_2018FB+_MelanieG.eaf
S,só amiga,S_PBCP_2018FB+_MelanieG.eaf
S,só amiga,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
D1,e já aconteceu alguma coisa aqui que fez você pensar em se mudar,S_PBCP_2018FB+_MelanieG.eaf
D1,assim,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,nunca aconteceu,S_PBCP_2018FB+_MelanieG.eaf
D1,graças a deus né,S_PBCP_2018FB+_MelanieG.eaf
S,graças a deus,S_PBCP_2018FB+_MelanieG.eaf
D1,é difícil alguém falar que não né,S_PBCP_2018FB+_MelanieG.eaf
D1,mas ainda bem,S_PBCP_2018FB+_MelanieG.eaf
S,graças a deus,S_PBCP_2018FB+_MelanieG.eaf
S,só uns vizinho aí que,S_PBCP_2018FB+_MelanieG.eaf
S,que a duas vezes fazendo barulho né,S_PBCP_2018FB+_MelanieG.eaf
S,mas,S_PBCP_2018FB+_MelanieG.eaf
S,não foi coisa de,S_PBCP_2018FB+_MelanieG.eaf
S,querer ir embora não,S_PBCP_2018FB+_MelanieG.eaf
D1,verdade vizinho né,S_PBCP_2018FB+_MelanieG.eaf
D1,todo vizinho senão não é vizinho né,S_PBCP_2018FB+_MelanieG.eaf
S,é quando é um vizinho que incomoda né,S_PBCP_2018FB+_MelanieG.eaf
D1,é aí é complicado né,S_PBCP_2018FB+_MelanieG.eaf
S,aí eu não,S_PBCP_2018FB+_MelanieG.eaf
D1,e hoje tem algum outro bairro assim que você gostaria de se mudar por algum outro motivo,S_PBCP_2018FB+_MelanieG.eaf
S,ah não,S_PBCP_2018FB+_MelanieG.eaf
S,no momento nas minhas condições não,S_PBCP_2018FB+_MelanieG.eaf
D1,mas,S_PBCP_2018FB+_MelanieG.eaf
D1,supondo que não fosse essas condições assim,S_PBCP_2018FB+_MelanieG.eaf
D1,tivesse algum outro nossa eu sempre quis morar nesse bairro assim,S_PBCP_2018FB+_MelanieG.eaf
D1,nunca teve,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,não,S_PBCP_2018FB+_MelanieG.eaf
S,não,S_PBCP_2018FB+_MelanieG.eaf
D1,entendi,S_PBCP_2018FB+_MelanieG.eaf
ROTEIRO,BAIRRO,S_PBCP_2018FB-_LucianaB.eaf
S,seis anos,S_PBCP_2018FB-_LucianaB.eaf
D1,seis anos,S_PBCP_2018FB-_LucianaB.eaf
D1,e você gosta de morar nessa região de campinas,S_PBCP_2018FB-_LucianaB.eaf
S,eu gosto eu acho mais tranquilo,S_PBCP_2018FB-_LucianaB.eaf
D1,do que você já morou em outras regiões,S_PBCP_2018FB-_LucianaB.eaf
S,já já,S_PBCP_2018FB-_LucianaB.eaf
S,cheguei a morar no centro,S_PBCP_2018FB-_LucianaB.eaf
D1,ah,S_PBCP_2018FB-_LucianaB.eaf
D1,e aqui você acha melhor,S_PBCP_2018FB-_LucianaB.eaf
S,eh,S_PBCP_2018FB-_LucianaB.eaf
S,sim questão de,S_PBCP_2018FB-_LucianaB.eaf
S,de barulho aqui é bem mais calmo,S_PBCP_2018FB-_LucianaB.eaf
D1,e por que que você escolheu morar aqui,S_PBCP_2018FB-_LucianaB.eaf
S,na realidade foi nem que eu escolhi né,S_PBCP_2018FB-_LucianaB.eaf
S,eu acho assim,S_PBCP_2018FB-_LucianaB.eaf
S,quando,S_PBCP_2018FB-_LucianaB.eaf
S,eu decidi vim para cá eu vim com minha irmã,S_PBCP_2018FB-_LucianaB.eaf
S,o marido dela já trabalhava aqui,S_PBCP_2018FB-_LucianaB.eaf
S,em obras,S_PBCP_2018FB-_LucianaB.eaf
S,aí ela veio,S_PBCP_2018FB-_LucianaB.eaf
S,aí me chamou eu vim,S_PBCP_2018FB-_LucianaB.eaf
S,então assim,S_PBCP_2018FB-_LucianaB.eaf
S,não foi uma escolha foi tipo assim já tinha um,S_PBCP_2018FB-_LucianaB.eaf
S,meio que um caminho,S_PBCP_2018FB-_LucianaB.eaf
S,encaminhado para campinas então acabou,S_PBCP_2018FB-_LucianaB.eaf
D1,enten,S_PBCP_2018FB-_LucianaB.eaf
S,aí depois minha irmã foi embora,S_PBCP_2018FB-_LucianaB.eaf
S,e aí eu fiquei sozinha aqui,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e nesse e nesse bairro,S_PBCP_2018FB-_LucianaB.eaf
D1,co ahn você primeiro você morou no centro por que que você meio morar aqui,S_PBCP_2018FB-_LucianaB.eaf
S,não,S_PBCP_2018FB-_LucianaB.eaf
S,primeira vez eu vim morar,S_PBCP_2018FB-_LucianaB.eaf
D1,ah,S_PBCP_2018FB-_LucianaB.eaf
S,no floresta,S_PBCP_2018FB-_LucianaB.eaf
S,no campo grande,S_PBCP_2018FB-_LucianaB.eaf
D1,ah sim,S_PBCP_2018FB-_LucianaB.eaf
S,porque era o mais perto da obra do,S_PBCP_2018FB-_LucianaB.eaf
S,do marido da minha irmã,S_PBCP_2018FB-_LucianaB.eaf
S,então era mais viável para ele,S_PBCP_2018FB-_LucianaB.eaf
S,aí depois eu vim fui mo vim morar morei aqui,S_PBCP_2018FB-_LucianaB.eaf
S,aí fu,S_PBCP_2018FB-_LucianaB.eaf
S,me separei do meu marido fui para o centro,S_PBCP_2018FB-_LucianaB.eaf
S,passei um mês aí morei aqui de novo,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,então você só ficou um centro no um centro um mês no centro,S_PBCP_2018FB-_LucianaB.eaf
S,um mês,S_PBCP_2018FB-_LucianaB.eaf
S,só,S_PBCP_2018FB-_LucianaB.eaf
D1,e,S_PBCP_2018FB-_LucianaB.eaf
D1,o que como você acha,S_PBCP_2018FB-_LucianaB.eaf
D1,você está aqui há seis anos então,S_PBCP_2018FB-_LucianaB.eaf
D1,você acha que o bairro mudou em alguma coisa desde que você começou mudar aqui,S_PBCP_2018FB-_LucianaB.eaf
D1,tem um você sente alguma diferença,S_PBCP_2018FB-_LucianaB.eaf
S,aqui,S_PBCP_2018FB-_LucianaB.eaf
S,sim,S_PBCP_2018FB-_LucianaB.eaf
S,eh,S_PBCP_2018FB-_LucianaB.eaf
S,pelo menos há poucos meses,S_PBCP_2018FB-_LucianaB.eaf
S,mudou a questão ah não mudou a questão de segurança,S_PBCP_2018FB-_LucianaB.eaf
S,porque aqui,S_PBCP_2018FB-_LucianaB.eaf
S,tinha muito questão assim de não era roubo,S_PBCP_2018FB-_LucianaB.eaf
S,pessoal que,S_PBCP_2018FB-_LucianaB.eaf
S,usava drogas essas coisa né,S_PBCP_2018FB-_LucianaB.eaf
S,então agora não tem mais,S_PBCP_2018FB-_LucianaB.eaf
S,porque a polícia começa a passar mais frequentemente,S_PBCP_2018FB-_LucianaB.eaf
S,aqui que está,S_PBCP_2018FB-_LucianaB.eaf
S,canalizando está fazendo essa rede de esgoto,S_PBCP_2018FB-_LucianaB.eaf
S,então assim está mudando,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e você conhece os seus vizinhos,S_PBCP_2018FB-_LucianaB.eaf
S,conheço,S_PBCP_2018FB-_LucianaB.eaf
S,tem os mais próximos,S_PBCP_2018FB-_LucianaB.eaf
S,esse tipo,S_PBCP_2018FB-_LucianaB.eaf
S,duas três casas à frente eu já não conheço mais,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e o que você acha que esse bairro tem de diferente de outros bairros em campinas,S_PBCP_2018FB-_LucianaB.eaf
D1,comparado até com outros bairros que você já morou,S_PBCP_2018FB-_LucianaB.eaf
S,ai,S_PBCP_2018FB-_LucianaB.eaf
S,calmo,S_PBCP_2018FB-_LucianaB.eaf
S,muito calmo,S_PBCP_2018FB-_LucianaB.eaf
S,muito calmo mesmo,S_PBCP_2018FB-_LucianaB.eaf
S,tipo depois das dez você mal conta um uma moto que passa,S_PBCP_2018FB-_LucianaB.eaf
S,um carro que passa,S_PBCP_2018FB-_LucianaB.eaf
S,é muito calmo mesmo é bom mesmo para,S_PBCP_2018FB-_LucianaB.eaf
S,para tipo para quem trabalha,S_PBCP_2018FB-_LucianaB.eaf
S,e,S_PBCP_2018FB-_LucianaB.eaf
S,morar porque chega quer descansar,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
S,não tem barulho,S_PBCP_2018FB-_LucianaB.eaf
D1,não tem muito carro né,S_PBCP_2018FB-_LucianaB.eaf
S,é,S_PBCP_2018FB-_LucianaB.eaf
S,não tem barulho,S_PBCP_2018FB-_LucianaB.eaf
D1,e aqui nesse bairro costumam ter festas de bairro,S_PBCP_2018FB-_LucianaB.eaf
D1,eh,S_PBCP_2018FB-_LucianaB.eaf
D1,um algum lugar que as pessoas se reúnem assim,S_PBCP_2018FB-_LucianaB.eaf
S,na igreja,S_PBCP_2018FB-_LucianaB.eaf
D1,é mais na igreja,S_PBCP_2018FB-_LucianaB.eaf
S,é,S_PBCP_2018FB-_LucianaB.eaf
S,aqui de lado tem a igreja,S_PBCP_2018FB-_LucianaB.eaf
S,é uma igreja católica,S_PBCP_2018FB-_LucianaB.eaf
S,que eles fazem festa final de ano festa de natal,S_PBCP_2018FB-_LucianaB.eaf
S,por causa que tem a,S_PBCP_2018FB-_LucianaB.eaf
S,pastoral que a gente leva as criança para fazer pesagem essas coisas,S_PBCP_2018FB-_LucianaB.eaf
S,essa é mais os encontros mesmo é mais na,S_PBCP_2018FB-_LucianaB.eaf
S,na igreja,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e você costuma frequentar,S_PBCP_2018FB-_LucianaB.eaf
S,sim,S_PBCP_2018FB-_LucianaB.eaf
D1,eh você acha que as pessoas se ajudam por aqui,S_PBCP_2018FB-_LucianaB.eaf
S,se ajudam,S_PBCP_2018FB-_LucianaB.eaf
D1,é,S_PBCP_2018FB-_LucianaB.eaf
S,olha,S_PBCP_2018FB-_LucianaB.eaf
S,os meus vizinhos me ajudam,S_PBCP_2018FB-_LucianaB.eaf
S,eu não sei assim,S_PBCP_2018FB-_LucianaB.eaf
S,dizer as pessoas no geral no bairro,S_PBCP_2018FB-_LucianaB.eaf
S,mas assim,S_PBCP_2018FB-_LucianaB.eaf
S,pelo menos quando a gente,S_PBCP_2018FB-_LucianaB.eaf
S,vai no andando no bairro todo mundo se cumprimenta,S_PBCP_2018FB-_LucianaB.eaf
S,pelo menos tem um,S_PBCP_2018FB-_LucianaB.eaf
S,mas ajudar e ajudar assim,S_PBCP_2018FB-_LucianaB.eaf
S,questão,S_PBCP_2018FB-_LucianaB.eaf
S,tipo se você está precisando passando necessidade,S_PBCP_2018FB-_LucianaB.eaf
D1,uhum,S_PBCP_2018FB-_LucianaB.eaf
S,é muito difícil,S_PBCP_2018FB-_LucianaB.eaf
D1,ah,S_PBCP_2018FB-_LucianaB.eaf
D1,ma e se você precisar de ajuda para quem você recorre geralmente,S_PBCP_2018FB-_LucianaB.eaf
S,para minha sogra,S_PBCP_2018FB-_LucianaB.eaf
S,e meu vizinho,S_PBCP_2018FB-_LucianaB.eaf
D1,ah,S_PBCP_2018FB-_LucianaB.eaf
S,minha sogra mora de lado aqui,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e se você ficar doente assim você precisar de ajuda para cuidar da sua família da sua filha você pede ajuda para essas pessoas também,S_PBCP_2018FB-_LucianaB.eaf
S,é,S_PBCP_2018FB-_LucianaB.eaf
D1,e já aconteceu alguma coisa aqui que te fez pensar em mudar,S_PBCP_2018FB-_LucianaB.eaf
S,já,S_PBCP_2018FB-_LucianaB.eaf
S,hum,S_PBCP_2018FB-_LucianaB.eaf
S,muitas,S_PBCP_2018FB-_LucianaB.eaf
D1,o que que foi,S_PBCP_2018FB-_LucianaB.eaf
S,ai,S_PBCP_2018FB-_LucianaB.eaf
S,eu acho assim que,S_PBCP_2018FB-_LucianaB.eaf
S,discussão com minha sogra,S_PBCP_2018FB-_LucianaB.eaf
S,mais isso mesmo,S_PBCP_2018FB-_LucianaB.eaf
D1,nesse sentido nada do bairro em si,S_PBCP_2018FB-_LucianaB.eaf
S,não,S_PBCP_2018FB-_LucianaB.eaf
S,do bairro eu não tenho nada sobre o bairro assim,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
S,assim agora,S_PBCP_2018FB-_LucianaB.eaf
S,porque assim eu já morei,S_PBCP_2018FB-_LucianaB.eaf
S,no rio de janeiro também,S_PBCP_2018FB-_LucianaB.eaf
S,antes de vir para cá,S_PBCP_2018FB-_LucianaB.eaf
S,e lá,S_PBCP_2018FB-_LucianaB.eaf
S,por o pessoal fala que é perigoso tal tal,S_PBCP_2018FB-_LucianaB.eaf
S,é perigoso é,S_PBCP_2018FB-_LucianaB.eaf
S,todo lugar é perigoso,S_PBCP_2018FB-_LucianaB.eaf
S,só que aqui,S_PBCP_2018FB-_LucianaB.eaf
S,que tipo em questão,S_PBCP_2018FB-_LucianaB.eaf
S,de custo de vida aqui é bem mais caro,S_PBCP_2018FB-_LucianaB.eaf
S,bem mais caro mesmo,S_PBCP_2018FB-_LucianaB.eaf
D1,do que no rio,S_PBCP_2018FB-_LucianaB.eaf
S,sim bem mais caro,S_PBCP_2018FB-_LucianaB.eaf
D1,nossa,S_PBCP_2018FB-_LucianaB.eaf
S,passagem,S_PBCP_2018FB-_LucianaB.eaf
S,nossa já vai vai acabar de subir né,S_PBCP_2018FB-_LucianaB.eaf
D1,sim,S_PBCP_2018FB-_LucianaB.eaf
S,e lá no rio é são é três e sessenta a passagem ainda,S_PBCP_2018FB-_LucianaB.eaf
D1,nossa,S_PBCP_2018FB-_LucianaB.eaf
S,então você imagine,S_PBCP_2018FB-_LucianaB.eaf
S,aqui vai quatro e setenta não é,S_PBCP_2018FB-_LucianaB.eaf
D1,sim,S_PBCP_2018FB-_LucianaB.eaf
S,então você vê,S_PBCP_2018FB-_LucianaB.eaf
S,uma uma cidade que é,S_PBCP_2018FB-_LucianaB.eaf
S,nossa vamos dizer da vamos dizer que,S_PBCP_2018FB-_LucianaB.eaf
S,dá um eh,S_PBCP_2018FB-_LucianaB.eaf
S,ponto turístico tudo não tem uma passagem igual a essa,S_PBCP_2018FB-_LucianaB.eaf
S,às vezes tem muita gente que a gente pensa,S_PBCP_2018FB-_LucianaB.eaf
S,em sair por causa disso o custo de vida aqui é muito alto,S_PBCP_2018FB-_LucianaB.eaf
S,por ser uma uma cidade,S_PBCP_2018FB-_LucianaB.eaf
S,é do interior mas é muito grande por ter,S_PBCP_2018FB-_LucianaB.eaf
S,muitas fábricas,S_PBCP_2018FB-_LucianaB.eaf
S,próximos então,S_PBCP_2018FB-_LucianaB.eaf
S,se torna tudo muito caro,S_PBCP_2018FB-_LucianaB.eaf
D1,ah entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e quando você veio do no você veio da paraíba com quantos anos,S_PBCP_2018FB-_LucianaB.eaf
S,olha eu vim com,S_PBCP_2018FB-_LucianaB.eaf
S,vinte e três,S_PBCP_2018FB-_LucianaB.eaf
D1,e você veio você foi para o rio primeiro,S_PBCP_2018FB-_LucianaB.eaf
S,não,S_PBCP_2018FB-_LucianaB.eaf
S,foi nessas intercaladas aí,S_PBCP_2018FB-_LucianaB.eaf
D1,ah,S_PBCP_2018FB-_LucianaB.eaf
S,que eu que eu fui porque meu irmão mora lá também,S_PBCP_2018FB-_LucianaB.eaf
D1,ah entendi,S_PBCP_2018FB-_LucianaB.eaf
S,aí eu fui,S_PBCP_2018FB-_LucianaB.eaf
S,fui passear né,S_PBCP_2018FB-_LucianaB.eaf
S,aí no quando eu passeei,S_PBCP_2018FB-_LucianaB.eaf
S,aí eu gostei como eu estava desempregada e eu vi que lá tem muita oportunidade de emprego,S_PBCP_2018FB-_LucianaB.eaf
S,aí eu fiquei lá fiquei lá um ano,S_PBCP_2018FB-_LucianaB.eaf
S,um ano e sete meses,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,daí você voltou para a paraíba,S_PBCP_2018FB-_LucianaB.eaf
S,não voltei para cá,S_PBCP_2018FB-_LucianaB.eaf
D1,você ve você voltou para cá,S_PBCP_2018FB-_LucianaB.eaf
S,assim duas,S_PBCP_2018FB-_LucianaB.eaf
S,três vezes eu sempre voltei para cá,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e a primeira vez que você veio para cá você tinha vinte e dois anos,S_PBCP_2018FB-_LucianaB.eaf
S,isso,S_PBCP_2018FB-_LucianaB.eaf
D1,entendi,S_PBCP_2018FB-_LucianaB.eaf
D1,e hoje tem algum outro bairro na cidade de campinas que você gostaria de morar ou você está satisfeita morando aqui,S_PBCP_2018FB-_LucianaB.eaf
S,ah não aqui está bom,S_PBCP_2018FB-_LucianaB.eaf
D1,está bom aqui mesmo,S_PBCP_2018FB-_LucianaB.eaf
S,aqui mesmo,S_PBCP_2018FB-_LucianaB.eaf
S,ah poderia ser assim,S_PBCP_2018FB-_LucianaB.eaf
